1442269919,ALL,651.19,Rachel Banks,136 Texas Drive,PT69 7756 3015 7962 1937 2587 9,Sean Watson,9054 Tennessee Parkway,RS52 9970 5683 8305 5631 66,BEN
1434296200,CZK,4408.86,Maria Howell,8 Carberry Avenue,AT29 7913 6131 5351 5326,Carlos Morrison,38865 Carey Circle,RS24 1057 7732 9523 7877 30,OUR
1442232885,KPW,3472.34,Amanda Ward,0345 Longview Avenue,FR35 5791 1368 23YJ F4AM YVA8 406,Gregory Little,707 Kings Avenue,BA26 4913 4119 3927 2232,SHAR
1464256680,MXN,973.8,Scott Gordon,73 Morning Center,TN31 7882 8134 6330 9794 6289,Kevin Peters,9146 Linden Way,GI66 OYWZ GZOJ VZQI KYBF RZB,BEN
1445728909,PHP,2911.76,Terry Hall,4118 Esch Drive,HU76 3581 5229 5656 6334 0818 5644,Brenda Richardson,398 Green Way,SI49 0652 2357 8937 578,OUR
1453220789,IDR,4616.16,Brandon Wood,25 Meadow Vale Road,PS18 FSZH XNHC D2ZN OJFV RZDH KETA J,Mark Hudson,679 Sutherland Center,FR91 0257 4653 8946 J9DW W6JW S33,SHAR
1455392528,KPW,3558.63,Linda Lee,3 Iowa Road,GR06 3484 7221 DIRQ EVSS THP0 OUQ,Nicole Wright,0368 Dawn Street,LV37 BFIA 4KZR K9LM BOXM K,SHAR
1457596191,EUR,3662.91,Mary Ramos,7 Carpenter Lane,IS13 7653 7773 6846 0574 8663 20,Evelyn Medina,2952 Moland Center,AD95 1100 1118 ESAJ 5SZC DPKS,SHAR
1445855073,PLN,1335.45,Bobby Dean,28372 Browning Center,AL44 3809 6985 K0NO TZ0K JXIF 7KLR,Carol Matthews,24 Ridgeview Place,FR56 5605 1687 03XN P7G8 QDDY X14,OUR
1459992392,PHP,958.16,Mary Hart,005 Twin Pines Crossing,LT89 7137 8127 7739 7476,Rachel Murphy,394 Schiller Crossing,AT06 9564 2810 7639 6990,SHAR
1455941922,USD,4396.65,Harry Arnold,0 Schlimgen Way,GI82 WHXO DBVQ YOLS XB8T GPG,Jack Jenkins,56627 Bultman Terrace,IL58 7333 9403 6593 7679 240,BEN
1462915254,XAF,2365.4,Lois Coleman,9132 Clove Place,GE73 UQ02 7891 7839 6759 66,Juan Parker,842 Homewood Alley,KW23 DGNY N8OO S3FT LSZV XBSL SQGF MG,BEN
1452652646,CNY,649.95,Roy Berry,823 Becker Pass,PT49 5752 8324 2328 3022 3809 2,Maria Mcdonald,6 Sherman Plaza,DO91 CSYC 5866 3793 6760 6797 5897,BEN
1457681200,PHP,1856.36,Denise Davis,1809 Bunker Hill Hill,FR56 6650 3077 23FL KTZQ OEEA T60,Brian Miller,26 Cody Junction,FR53 5496 9204 92IW 8OFT FZU7 R69,BEN
1451815844,CNY,1619.34,George Thomas,5389 Pennsylvania Trail,PT91 5511 7686 9404 2674 4700 8,Juan Martinez,56521 Surrey Court,GE52 WY76 8513 8380 1449 61,OUR
1447193276,PLN,3491.36,Andrea Burns,858 Waubesa Park,HU06 5045 7299 9961 9035 7799 8831,Evelyn Fowler,221 Green Ridge Road,SM11 V603 5440 636K GZDS LAZG NIE,SHAR
1455277138,CZK,98.06,Robin Bennett,8042 Hoard Pass,FI78 9253 5816 9132 12,Lillian Moore,6940 Utah Parkway,CR58 6481 3463 0202 5944 9,OUR
1440825311,HRK,4023.61,Katherine Henderson,003 2nd Park,FR39 0582 9152 14TT HBLX TVJH B02,Albert Morales,15 Florence Center,MC87 1366 3872 32KD FUKT LUB7 U46,OUR
1444067781,CNY,2144.37,Paul Kim,8 Straubel Crossing,IL41 9694 1333 5173 5330 521,Debra Black,8 Swallow Trail,TN18 3227 3551 8640 0370 9739,OUR
1454916945,ALL,3836.85,Clarence Watkins,7096 Ridgeview Parkway,CZ24 2581 4603 8284 3610 9826,Henry Torres,76213 Glacier Hill Center,LB49 2166 W3KR C3OG NIS9 ZKNM 5YUV,BEN
1437778074,KZT,1180.99,Robert Matthews,0 Lakewood Parkway,DK13 0060 6206 2199 16,Ralph Wagner,7 Troy Hill,LI21 6222 3GSX WTWY 9XSW K,SHAR
1451294079,RUB,2653.63,Douglas Simmons,83 Michigan Terrace,DK53 1105 1898 7356 48,Laura Butler,72 Maryland Plaza,AT34 5471 8802 4873 5691,BEN
1462140734,PLN,4411.25,Raymond Lee,613 Surrey Avenue,SA97 33NR FSQE 0YFT N4SU XOLQ,Ronald Turner,1 International Parkway,SM17 L834 9097 689P JYXQ N6JR MZM,BEN
1455940818,PEN,1526.83,Scott Reed,0739 Hermina Center,FR97 3080 2669 38C6 V5D5 2D5H 663,Margaret Morrison,1986 Summer Ridge Terrace,NO32 2486 3910 524,OUR
1446433582,IDR,82.17,Phillip Carpenter,16 Derek Drive,SI29 5794 8721 4901 547,Maria Powell,89653 Bonner Hill,LB21 0971 WLKD W2LB 0TNB TBJ8 H4T1,SHAR
1455915693,UGX,1818.04,Willie Ryan,8 Myrtle Road,FI08 5984 5444 5335 43,Bobby Dean,21083 Emmet Place,FR03 3377 7476 14P6 J4OD VQFO E87,SHAR
1463607325,COP,2917.51,Jane Wright,1225 Lotheville Way,NO03 1328 6761 226,Christine Morgan,54374 Acker Court,NO21 7904 3071 572,SHAR
1447809510,KZT,984.4,Melissa Harrison,7 Hintze Alley,SM85 J505 4214 266L LRTW BVIT FXY,Angela Knight,01077 Butterfield Hill,IS92 1555 4932 2020 2295 2829 18,SHAR
1448415905,IDR,3992.54,Christine Freeman,19091 Heath Junction,BR11 6906 7428 2303 5043 9913 588W H,Lois Mccoy,0995 Amoth Hill,MT67 VPKX 7650 4OKH U0ZE 7XSA EQ8T YCX,OUR
1463095127,KRW,2871.09,Doris Cruz,5735 Oneill Drive,GB25 DCIN 2063 6869 0405 18,Janet Harvey,00399 Maple Terrace,SK26 7020 2294 1121 3014 1478,OUR
1458228928,HNL,35.03,Janice Hanson,924 Prairie Rose Crossing,GI47 GBZL F9BJ OOCD IIB6 YK1,Diane Walker,285 Ramsey Place,FR18 4065 8658 66OM NQCQ DUKU H69,OUR
1440509670,CNY,738.01,Sean Carr,70221 Portage Way,FR58 6786 1258 11XH 3XCA ERTA J43,Norma Morales,792 Vidon Place,FO37 7482 6831 6266 13,SHAR
1453586368,PLN,4343.52,Stephanie Nelson,55047 Laurel Alley,NO48 9396 3915 957,Jean Sullivan,204 Melvin Avenue,PS43 BAYY LTVQ B929 CYUO DPSP KQCW H,OUR
1448090330,PHP,3312.51,James Rivera,2395 Sage Avenue,IE92 WGMD 0129 4610 9090 81,Jeffrey Jenkins,4407 Elka Pass,HR12 5778 8532 0261 3155 1,BEN
1459495049,EUR,1093.69,Lori Burton,932 Ramsey Hill,RO06 BYRY V9IU E76I AKOA ATCN,Norma Banks,0 Farwell Alley,CZ30 9341 2436 6208 9036 1309,BEN
1453730405,CNY,937.67,Pamela Edwards,64 Del Sol Parkway,GE82 TP19 7426 4052 8531 47,Earl Stewart,0 Evergreen Place,BE24 9690 5387 9224,SHAR
1450959076,IDR,1706.68,Jane Kennedy,8788 Sycamore Plaza,FR36 8075 4488 640Z J6CH 42S5 J75,Joseph Jenkins,284 Main Point,GT13 HHFN 4JYD FZG0 LVU4 YDMF SPYO,SHAR
1442176070,USD,172.61,Carl Stevens,68 Arkansas Drive,BE65 0407 2834 2924,Annie Ramos,864 Hoard Road,FR84 5581 0062 058D WUVS SGQS 400,SHAR
1454333642,LRD,1037.73,Helen Williams,51 Bashford Road,DK58 9135 9941 9601 94,Nicholas Wells,92281 Pine View Lane,FR46 1806 9726 46C5 FDCQ YIQU P60,OUR
1433155279,EUR,4821.48,Edward Perez,29901 Cascade Hill,PT29 3660 9520 0565 2800 5586 7,Carol Baker,02 Quincy Circle,FR24 8982 2151 53RA SC4W I2GT S03,OUR
1458447633,EUR,4344.2,Tina Fox,8384 Roth Street,GI44 DJII TYFZ ZE1B 30DS SSZ,Matthew Oliver,428 Lakeland Place,CY83 7474 4049 0GLM Z5LJ NPKP L42V,BEN
1451715994,CNY,1002.56,Rachel Russell,2 Laurel Alley,SI02 5072 3933 4177 699,Steve Sanders,088 Hansons Court,PK33 FVSV HZGY CA5E QYVP RKUR,SHAR
1456246472,PHP,128.22,Joseph Mitchell,104 Talmadge Road,LT83 2911 7486 2093 3556,Sandra Boyd,487 Toban Parkway,KZ65 781R KHPB 9YGA VA3N,SHAR
1445642130,GTQ,2385.75,Roy Perry,40 Westerfield Court,SM54 D155 5315 1050 28TS 9MQY DRK,Jessica James,171 Tennyson Drive,CZ09 9904 6071 4683 8601 2196,BEN
1440396499,CNY,1929.61,Lillian Nichols,4 Laurel Road,LV89 WEQJ Z7L8 O7GN QMLV F,Irene Griffin,696 1st Lane,EE38 4985 9596 4813 7144,SHAR
1462757458,EUR,4612.07,Tammy Cox,8 Novick Alley,RS64 9602 9045 2296 9767 86,Harold Shaw,2213 Grover Alley,TN48 5572 7588 7361 2010 9982,OUR
1444504924,CNY,3189.55,Mary Carr,8 Nelson Avenue,LT55 0651 8600 0077 9468,Patricia Dean,8 Mockingbird Parkway,FR41 6281 1836 08ZF 7TZS INVE V36,SHAR
1446971438,IRR,547.8,Adam Harper,689 Fallview Park,FR22 4082 1677 1779 CBRD P0A6 C70,Arthur Edwards,63077 Pleasure Junction,BA41 3848 3337 7548 9820,OUR
1438784832,CNY,1280.22,Christina Hayes,29 East Drive,MD67 EUWW 56ZF 6YBC 6T2I RMXY,Albert Long,64245 Vidon Way,SE34 8181 7510 0042 3516 3569,OUR
1441091543,RUB,3836.77,Fred Henderson,95 Muir Way,GB92 COQD 5571 3731 1097 80,Brenda Young,6 Sauthoff Way,VG09 VNDF 1204 7683 2600 0627,SHAR
1455427017,UAH,512.47,Joan Phillips,30 Randy Place,EE35 6955 1018 4396 4511,Karen Fisher,451 Forster Lane,VG11 RRIK 7980 7050 2558 2040,BEN
1444239272,EUR,3373.25,Frances Turner,48 Reindahl Crossing,FR37 7373 5397 77IB TXUL 9KUY 198,Juan Banks,9 Pearson Hill,FR54 1955 3651 28IR OFQY J5XK L84,SHAR
1458610133,UAH,2885.79,Norma Frazier,28990 Hermina Road,LB79 5775 FWFZ IP8O AGJQ O2EE MYGM,Lillian Tucker,506 Butterfield Plaza,FR03 8437 4670 23BN TXJ2 SI3W L48,BEN
1434182319,KZT,3764.82,Terry Mason,89826 Bayside Lane,GR31 6802 694X AOUB QDPF M1DO APD,Timothy White,837 Village Green Parkway,NO34 6093 0173 650,BEN
1452867681,XAF,2093.08,Anne Banks,22217 Fisk Court,TN33 8472 0647 2553 8812 1332,Carlos Hicks,8161 Surrey Plaza,MC12 7179 2374 87BR 7MEF AAAU H17,BEN
1458916621,UZS,1826.57,Howard Wagner,429 Shopko Alley,GT88 O91N 6ADH JRSA U052 9LWS 9SJQ,Christine Martinez,1422 Green Avenue,ES33 3400 1265 1908 5202 1542,SHAR
1440386811,CNY,2444.64,Ashley Duncan,817 Ridgeview Drive,ES74 2334 4454 7372 2122 9107,Anthony Carter,668 Delaware Crossing,NL11 HSEU 8641 8941 73,BEN
1438017006,PLN,3552.82,Alan Perry,03 Lyons Place,CR57 7813 3785 2197 7014 9,Terry Greene,7 Larry Drive,ME13 7181 5281 7155 5035 54,OUR
1453993942,CNY,4300.14,Sean Weaver,25 Namekagon Street,RS17 5924 1403 4759 3440 71,Gerald Wallace,903 Novick Way,FR71 4984 2315 85MU POJU PPI7 V71,SHAR
1433436208,ALL,902.41,Phillip Rogers,8687 Nelson Junction,VG63 TGOH 2696 9184 5686 1265,Justin Cunningham,4077 Swallow Terrace,FR43 6992 2812 141O ZPO4 MAKN H11,OUR
1458902140,TJS,3790.12,Todd Perez,48 Coleman Trail,EE82 0527 2649 2577 4558,Laura Berry,6094 5th Court,SI92 0867 6631 1197 680,BEN
1463076618,CLP,3196.46,Ernest Knight,57 Crest Line Terrace,LU15 726W S02Z EPST TITM,Judy Rose,54 Sheridan Trail,FR06 0410 4501 11ST 4ADP I4AZ 824,OUR
1439491712,RUB,4149.68,Paula Stevens,74919 Kingsford Street,MK14 372I NWES 1839 L09,Eugene Lee,1645 Anderson Hill,IE75 JKCJ 5287 5816 6143 08,SHAR
1445332452,CNY,1573.95,Melissa Thomas,0 Di Loreto Park,SA07 218H EMTJ LQCJ VHK8 KWPE,James Walker,68 Hoffman Alley,VG70 SSZV 8162 4686 3223 8244,SHAR
1457077516,SEK,2024.18,Earl Cook,740 Dorton Lane,SA73 34UB SVSH 5AFJ ALWD 70YU,Brenda Myers,11348 Reindahl Street,MU61 FXLM 8179 3311 6281 8951 039X XS,SHAR
1454312113,PHP,246.76,Rebecca Rice,589 Mcbride Road,AL46 9591 0383 BTFA 8YNN IES7 6PIB,Jason Lee,0316 Nobel Trail,IS29 9335 3975 5690 9117 9506 09,BEN
1455231805,IDR,3028.05,Paula Hart,93 Heffernan Terrace,LV38 BNVF 5GPW LLBR Y1SO B,Elizabeth Spencer,1286 4th Hill,FR78 7184 9541 01IJ U9QB WFCS S23,SHAR
1461600792,UZS,309.85,Timothy Jacobs,38 Mariners Cove Park,IE94 GIQT 5384 5413 2109 17,Carol Jenkins,1882 Fallview Alley,SE36 0950 6362 2371 1034 2668,BEN
1434240708,ARS,2768.6,Sarah Carpenter,95 Swallow Point,LT06 8914 9035 3163 9879,Sharon Ramos,8228 Artisan Point,CR77 1083 6165 1545 5392 4,SHAR
1445327255,RUB,2927.07,Margaret Nguyen,75 American Ash Drive,AD68 9054 1128 GYVD GPDP VUHY,Jane Clark,41 Sloan Drive,IS66 8429 2455 3000 7291 8561 37,OUR
1456124938,SEK,3031.34,Kathy Campbell,7351 Ruskin Trail,RO59 UMGV HAOP DRXH Z85V DLK8,Emily Berry,5542 Main Drive,EE48 3540 8020 1193 2576,BEN
1455418729,KES,4688.55,Amanda Snyder,27472 Kingsford Circle,SM17 H617 3242 6386 QUYU 13I3 U0X,Michael Mcdonald,32802 Vera Court,BR56 9296 3966 0684 6241 5888 908N 8,BEN
1449355550,CNY,4881.97,Ralph Washington,79087 Mallory Terrace,MU86 TGIJ 1965 3226 1189 5798 754K OP,Michelle Mccoy,471 Sommers Crossing,IS55 3241 4215 6174 7048 8103 33,SHAR
1433883113,PHP,4407.3,Virginia Harvey,28 Delladonna Place,TR51 4861 4ZZE DYTK VDD8 KQUR BC,Lillian Kennedy,37 Hintze Alley,AE93 1400 4929 6409 4349 809,SHAR
1450341112,IDR,4358.12,Melissa Andrews,56953 Waxwing Point,MT13 QGBA 0263 5KQ7 NRH9 EIJZ AX0H QTF,Betty Reyes,960 Elka Junction,FR44 8490 6163 83QF KDOE LLQ3 M48,OUR
1443171527,ARS,833.94,Anne Kim,82802 Jenifer Way,FR76 3012 6849 960T AHCY ZMDM M11,Kathy West,0708 Utah Court,CY61 1338 6794 NIHW X549 AREZ KUXP,SHAR
1449978891,JPY,4611.01,Carol James,2720 Jenifer Circle,FR58 0318 3022 43SK AERE MCTU B92,Irene Wagner,7 Stuart Street,TR25 1066 779G CA70 RCED 3Z0N YN,BEN
1460490536,BRL,3129.18,Andrew Garcia,0615 Del Sol Circle,TR66 1224 0RIJ U6TW FVZV EWZA PU,Ronald Mason,7 Truax Drive,MD81 CSK4 PUCG GEHI YPWG MYCI,OUR
1445472284,RUB,229.01,Dorothy Wilson,0 Schlimgen Place,IT93 Y254 9470 655K SB4K FAFA BB5,Raymond Martinez,0 Hauk Avenue,AL82 1709 5784 L9FC 5IYO J8DE ZM50,SHAR
1451946417,PHP,1258.4,Karen Carter,6377 Johnson Plaza,CR10 6516 5678 2657 8052 4,Bobby Graham,4 Transport Center,RO66 UVPA PLFE PNTJ VKQL QZBS,BEN
1462432829,IDR,467.34,Alice Bradley,9 Anzinger Junction,KZ86 455O 1INY PJFT AGR5,Joan Franklin,838 Annamark Park,FR37 5720 1448 36ET AIDD XNEL K98,SHAR
1439814398,SEK,1442.67,Ruby Gardner,4137 Grasskamp Road,FR35 0601 0803 65R2 E3ME OIYU K42,Charles Brown,97 Debra Lane,BA45 6654 4815 9527 4198,OUR
1434389341,MXN,4461.49,Ralph Sanders,91 Fallview Lane,CZ08 2909 1088 5914 4160 2475,Donna Johnston,96 Norway Maple Plaza,IS26 1163 7460 5095 2408 9174 76,SHAR
1452182200,VND,2264.29,Ernest Butler,41 Loeprich Place,FR52 5738 8101 81G0 CUDU JERL H81,Ann Bowman,6 Butternut Hill,FI95 4619 6869 8864 04,OUR
1459985007,EUR,1292.48,Carolyn Mills,18000 Starling Junction,HU40 4872 7550 7088 5516 4498 5262,Marie Allen,4 Susan Hill,BA53 4768 4788 5800 6432,SHAR
1441858400,CNY,3506.08,Louis Dean,267 Di Loreto Trail,CY13 2134 9038 QCMV GIYN F7PI FWE7,Amanda Cruz,544 Fremont Hill,MT17 EJBB 2802 5BN9 6PPV EI79 91GT 7I4,BEN
1444429477,CNY,437.18,Kelly Phillips,52 Arizona Alley,AD62 4611 1490 U8JO HFNI LESA,Denise Morales,79 Hagan Point,NO14 0045 5694 536,SHAR
1450040779,NIO,175.64,Henry West,99375 Starling Park,FR24 8677 8615 989Z V39D M51J J56,Aaron Graham,4 Namekagon Alley,LU14 1244 ZZPA TE7X LRQK,OUR
1461231030,PEN,2370.65,Jimmy Morrison,39758 Warbler Street,AZ07 ZSJN TSRO 0XPP 0LYO IISA D1ZI,Harold Hart,21 Petterle Circle,DO64 MRLF 0472 5717 5329 7187 9817,BEN
1439090559,SEK,2982.99,Angela Myers,22956 Nobel Parkway,SK62 6155 8222 7247 5059 4317,Daniel Walker,5194 Upham Parkway,PT64 0511 0128 7919 8835 5444 4,BEN
1435240001,CNY,4960.77,Jacqueline Freeman,31563 Kipling Street,MK30 431A ZXLK HIVA B61,Joyce Jacobs,72438 Blaine Lane,ME59 3355 9138 5145 9290 99,OUR
1437382487,JPY,537.24,Gregory Rice,2568 Wayridge Court,GI97 EEJO TK5I KZWB XHFN SC7,Joan Hill,844 Cascade Avenue,FR44 5859 4030 76VC Z8F6 X6AI 314,SHAR
1443441987,SYP,3672.65,Tammy Grant,7 Parkside Plaza,SE50 8609 6697 0730 2709 5984,Patrick Davis,495 Bluejay Parkway,FR43 0546 1831 407B VZKO NN9W Q90,OUR
1450704298,CNY,3430.07,Angela Chavez,4142 Forest Run Plaza,SK78 7414 1096 5700 5525 4035,Christina Mills,2 Merry Road,FR12 5542 2669 61CG NV90 TNV5 J89,SHAR
1457766736,KZT,4960.06,Brenda Wilson,5976 Maywood Court,TN60 3127 9913 6353 5099 8937,Kathleen Stewart,1 Mccormick Terrace,IL89 1109 8583 5488 1398 365,BEN
1458337004,EUR,493.16,Patricia Knight,03 Crescent Oaks Park,VG08 LOBG 8981 2449 3489 3985,Phillip Miller,11 Briar Crest Road,PK82 UXMX QHBY PK5H MRZW OAGK,SHAR
1457642175,BYR,689.67,George Moore,13 Montana Parkway,CR98 7254 7246 0088 3760 6,Susan Tucker,2 Oriole Center,PS17 ZHBK LLE5 56ED DZ4U 27T6 SCTU Y,OUR
1433276797,PLN,917.28,Scott Burns,944 Forest Run Trail,NO96 6501 9397 072,Johnny Brooks,35009 Sherman Place,EE29 8576 9067 5636 8116,BEN
1461483445,BRL,1441.25,George Nichols,547 Darwin Drive,FO20 9134 1021 5327 03,Steve Bell,0 Charing Cross Trail,IT39 C486 8401 090V APKJ HOQM YJB,BEN
1463882911,MNT,3425.8,Robert Gonzales,4 Southridge Plaza,CR66 5924 9871 9079 6673 9,David Graham,81389 Gerald Crossing,EE05 2199 4603 1883 2825,OUR
1459651074,GTQ,634.65,Bruce Carr,0 Moulton Plaza,BA83 4022 1952 8842 4582,Harold Kim,09857 Farragut Circle,MR24 1485 9429 9190 0746 7666 998,SHAR
1445562242,MGA,2250.3,Helen Washington,6625 Loftsgordon Place,NO68 1757 7029 122,Christina Payne,4 Clyde Gallagher Hill,CY92 4498 6670 Z4H8 LD8T DIFY ZEEY,OUR
1461629145,PHP,4221.01,Kathleen Gordon,91 Warner Crossing,SM97 D666 7625 341A KMAU 7XM1 EOL,Jesse Gonzales,646 Barnett Avenue,MT43 JKSH 1621 9QDK 6SAJ IFD9 PXKA ECP,BEN
1443638579,SEK,976.4,Carolyn Thompson,9393 Fisk Street,FR93 5759 7702 01UJ BIYU 4R8O W35,Charles Lopez,001 Lyons Drive,FR85 1257 7458 62OT MBKX 0ZED V42,SHAR
1452272154,CNY,4503.5,Annie Johnston,18460 Surrey Park,MU62 RKSS 2300 3255 8466 2902 598J HZ,Johnny Murphy,3904 Anzinger Point,LT64 0423 0800 5273 6476,OUR
1451189051,EUR,3503.57,Peter Johnston,22642 5th Way,AL85 4687 6016 MQZQ U0UH YUBO ZZZ3,Jennifer Carroll,80902 Moland Circle,ME27 7116 8395 0268 7190 75,OUR
1457073064,RUB,1816.71,Douglas Arnold,643 1st Alley,FR37 2204 2085 93SF OUKI QLL2 577,Jean Harvey,723 Haas Parkway,BG14 GPIP 7008 65D9 WCX6 DJ,SHAR
1443262507,MNT,810.91,Carol Carr,4118 Eastwood Road,VG98 QTGI 3704 8915 4118 8804,Brian White,5770 Brickson Park Point,FR21 4999 6284 67XS BYUD 78S8 686,BEN
1460566125,UAH,3394.52,Kenneth Austin,45869 Springs Junction,GT05 RSPP YGYT T0FA T0S6 TCTN GM8L,Pamela Henderson,31275 Farmco Alley,SA28 52VF LOK4 ZY3K WVDI S7WB,OUR
1456268985,DOP,3024.1,Judith Griffin,3 Heath Terrace,FR15 2913 6970 94P3 P6EC T3BP I10,William Edwards,7771 Morningstar Circle,CR15 6747 4337 4927 0090 7,OUR
1444835947,NZD,4381.72,Antonio Wallace,46 Walton Drive,VG85 CPSW 0194 7683 5727 6461,Michael Stevens,7590 Pond Avenue,AE32 1062 5131 6655 9634 463,BEN
1440253875,IDR,4734.06,Rebecca Walker,4468 Trailsway Junction,GI06 YTRL 9X7B M2RW EDAK T1A,Phillip Crawford,46708 Beilfuss Hill,CH48 4490 3CSG UXVL 4GNP M,OUR
1453370619,ILS,2252.55,Kevin Cunningham,6 Mendota Drive,MK91 393O ASA4 QSRN 909,Douglas Thompson,18 Susan Way,AZ95 AWRK 0B0L AMWU ULNR 2SRC L8M4,OUR
1452721301,IDR,2546.24,Maria Anderson,2 Gale Park,SM04 F031 6027 326V 5YUS UL9I CNL,Antonio Morgan,04 Fairfield Crossing,CY53 8799 8561 XEFO VIE0 MYZE C0SL,SHAR
1463874443,MXN,2073.02,Jeffrey Robinson,1 Havey Terrace,MT98 WBER 8337 1GUC GS5P CEP4 HX4B Y5Z,Frank Sanders,0 Bluejay Court,SI32 1113 9484 3945 507,OUR
1440144475,CNY,1860.14,Jessica Arnold,054 Debra Point,BG89 NJYH 3139 65KE ZQ2Q VG,Adam Riley,8655 Browning Crossing,FR76 9833 3376 048R YVGW GVWV T16,SHAR
1453340718,TZS,4694.85,Benjamin Lynch,79121 American Ash Drive,CZ89 9985 5817 9069 4210 5900,Antonio Powell,520 Roth Junction,SA02 90YD AGZ1 DCB9 VU4A RSX3,OUR
1452438751,IDR,1515.84,Victor Murphy,98325 Ridgeview Road,NO36 2746 8614 689,Richard Spencer,43308 Ryan Trail,FR14 1316 7871 99IR CCVO R7WG 690,BEN
1448919123,CNY,2395.74,Louise Johnston,11171 Hallows Junction,LV43 MGCA KBLB DZXP VQUS R,Nicholas Dixon,13 Spaight Lane,AT37 7524 9486 3588 7170,OUR
1457755442,EUR,1042.54,Ruth Peterson,9 Pearson Park,DO65 8X2Q 9223 9459 1637 4712 5917,Martin Jackson,2202 Loeprich Lane,HU32 3798 1598 1910 0573 3326 0761,OUR
1457036821,PEN,2584.92,Christine Mason,16019 Sachs Court,IL15 5774 4191 1194 7075 806,Margaret Banks,137 Utah Hill,DE55 8408 0533 7783 9340 87,BEN
1462228745,XAF,1580.13,Cynthia Powell,4294 Schiller Park,LT89 6859 1931 3009 6811,Elizabeth Flores,6243 Crest Line Pass,CH96 9107 9M7X U3MB BS4J J,SHAR
1456363871,CNY,4242.97,Sharon Jacobs,2 Talisman Road,RO19 VCQD ZYZO SUGB ZAAE VVBV,Fred Sims,683 Union Crossing,SE78 0969 7925 7913 9690 3483,SHAR
1439695689,NOK,3379.88,Joe Kim,682 Northfield Pass,DE20 7983 4985 2148 4818 02,Walter Mitchell,72734 Colorado Park,GI32 MFVJ P8LV PUVC KOA1 HZW,BEN
1452658722,CNY,1468.56,Brandon Shaw,61711 Londonderry Drive,GB13 OWPM 9343 6695 0454 24,Amy Porter,5289 Chinook Crossing,CH70 4043 0EZY LVFJ 3EDI 9,SHAR
1455348168,ETB,2463.48,Jesse Fisher,650 Larry Court,TR31 1821 2OAG 7WVR 5IOU Z0Y5 FS,Billy Smith,6 Golf Drive,RS61 1309 1622 1400 7078 00,BEN
1457789945,CNY,4460.09,Christine Evans,635 Melody Street,DE41 2564 4942 8874 1213 05,Gloria Gomez,5500 Porter Terrace,FR16 9556 6414 261H 8N14 7GPF R79,OUR
1461639618,EUR,174.01,Jacqueline Hunt,500 Mesta Trail,BH92 SAWO 9YOZ J13I VDRX W2,Craig Foster,8 Huxley Pass,FR54 6628 9998 2030 E0Q1 SQAL J79,BEN
1446281503,COP,1815.99,Sarah Hawkins,3416 Schiller Center,NO49 2683 6978 779,Karen Sanchez,1320 Forster Court,HR54 3540 1880 6301 3773 9,BEN
1443754158,VEF,2175.17,Douglas Jenkins,2 Tennyson Plaza,MU76 KWDJ 6937 2509 1817 4477 396R NO,Gregory Cunningham,988 Golf Hill,PL33 9777 8178 4017 8716 3597 9392,SHAR
1445841827,CNY,755.52,Anna George,069 La Follette Way,FR37 9539 0919 09PL YEXU SACT V28,Jessica Harvey,5828 Hovde Point,FR16 9383 2998 18NJ OPCI PL0M U21,OUR
1451827217,SZL,3708.34,Evelyn Jacobs,98168 Warrior Place,NL73 UKNW 2986 5393 45,Shirley Gibson,67653 Kedzie Terrace,EE73 3408 8870 4930 8966,BEN
1437874727,RUB,4150.67,Jonathan Robertson,18788 Lotheville Point,BG83 DYUJ 5187 44S9 SVRX HM,Ruth Mitchell,42 Carioca Junction,RO60 LFGZ I4KT ZA67 A3GE ATM7,SHAR
1435002219,DOP,653.63,Thomas Pierce,63702 Pleasure Way,SE16 6419 2721 1854 7536 0273,Melissa Reid,52564 Hayes Terrace,PK83 XZAF 1SWD 7M8E 7BS4 FYWC,OUR
1445582187,JOD,4644.84,Roy Jenkins,7 Twin Pines Park,MR76 3280 0348 1757 6584 1493 398,Dorothy Dunn,15967 Golden Leaf Circle,SI64 3388 6111 1563 629,OUR
1453840439,CNY,4601.52,Roger Mason,9865 Lotheville Park,BG15 ENXT 3395 248T W2IE AI,Marie Matthews,8330 Longview Avenue,NL78 EVJJ 8507 0700 73,OUR
1447859229,IDR,1906.63,Shawn Hamilton,11 8th Center,LB91 7041 RDYT 1CQC VLTR UZ1F ZN3A,Melissa Frazier,56925 Columbus Crossing,FR55 3716 3566 85R7 UKDP JCSG A06,BEN
1463311239,UAH,3697.97,Jane Gilbert,915 Lotheville Plaza,IL61 5342 0108 4111 7407 823,Carlos Ramirez,97096 Holmberg Pass,AZ42 TXXI UI9O N5VD WAPF JRZY DB7D,BEN
1457274830,DKK,3904.55,Todd Bryant,38 Saint Paul Drive,SK34 4729 1203 1852 5797 5319,Jesse Fox,5118 Hanson Road,KZ42 226B XYWY IKXF TGFM,SHAR
1453567401,SYP,3062.99,Melissa Welch,48620 Redwing Parkway,AL77 6810 1905 COC0 9P8D JOKP NTNF,Ashley Burke,352 La Follette Center,PS32 WODW YEKZ 78ER 8A1N NDKV YA8U V,SHAR
1433178961,ANG,2918.86,Paul Clark,6375 Burrows Hill,GL74 1998 6227 3550 64,John Morgan,10 Golf Way,FI91 1681 2193 4520 82,OUR
